name,Tier,level,total-exp,web-dev,soft-dev,game-dev,cyber-secu,elective,no-of-tests,avg
Brittini,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Deja,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Krystie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bud,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Milena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Migdalia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Decarlos,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lamonte,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Meng,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dawna,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lindi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marquisha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marni,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Elgin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mallery,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Malory,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kerianne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Carmel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kanesha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Joanthan,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jeremi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jelani,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chas,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Crystalyn,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jamarr,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Corrin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dori,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rani,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Cheng,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Cheyanne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Derwin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chasen,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Samia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jonthan,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Orrin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Aura,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rahim,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Vernita,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shalee,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ehren,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Carlin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kailyn,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Amiee,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Zacharia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rayvon,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jennah,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jamaine,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Isaura,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Iain,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Zebadiah,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kellye,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kathlene,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ambrosia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Selene,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Daysha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
September,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dennise,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Serenity,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Porter,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shiquita,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Prentiss,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Raychel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kaye,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tashara,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kelsea,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Terran,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Eben,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Yolonda,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Aiesha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Yancy,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
King,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Korina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mikeal,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chantae,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Gentry,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dagoberto,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ophelia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tempest,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chevonne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Yaritza,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Endia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Adonis,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Celestina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Celenia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Capri,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Malina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Amador,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shannel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Deeanna,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Teanna,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Arleen,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Amethyst,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sherese,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shameeka,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Salomon,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rhys,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rashon,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Stephannie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marinda,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Gennifer,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mikala,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Wilton,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Leighanne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Zipporah,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Patrina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kirstie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kamal,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Stepahnie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tarrell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tanishia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Talena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shaena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Taj,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kristofor,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Soleil,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Nerissa,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mira,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shontay,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sharese,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Trung,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shannen,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Xenia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Meisha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Trevin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kou,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Adelaide,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Apollo,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Katrena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mirian,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Derell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lyndsy,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Allisa,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Yusef,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lucus,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Manny,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Markell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marlee,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kipp,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Willaim,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Vinay,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Hakeem,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shadae,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Aletha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Eboney,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jaimi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Neel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Evita,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lynelle,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Loyd,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Neva,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Latora,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Annelise,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lorene,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lakin,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Luigi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Krystyn,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marysol,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Nissa,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marlaina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Melissia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Randie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Riva,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Nakesha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rob,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Diona,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sal,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Deangela,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Darris,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Cuong,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Codey,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Samanatha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sammuel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Boris,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sarrah,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Seneca,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Khristopher,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Montoya,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lafayette,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Torrey,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mimi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jermey,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rajiv,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rochel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Adrain,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shawanna,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tawny,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Wilbur,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ayana,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jayne,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bert,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Claribel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Codie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Latrisha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ephraim,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Katlyn,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kip,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Garth,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Meranda,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Karlie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Darian,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tanika,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Piper,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sacha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shantay,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Saundra,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Nathen,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Abdul,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bonita,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Brittnay,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Camron,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Charise,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Halley,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Taurean,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ebonee,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Erinn,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Eleni,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Indira,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Demond,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jenell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Laquisha,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rico,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Karena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Kimberlie,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Leeanne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Alondra,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Karli,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Misael,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Grady,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Annamarie,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Yajaira,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mica,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sharron,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tadd,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Thad,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Arianna,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Vaughn,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Zena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sharlene,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rashida,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jerell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Maxine,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shakira,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jamarcus,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jarell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jacoby,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Paulo,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sedrick,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Star,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Stefany,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tamela,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Claudio,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tate,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Alonso,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dianne,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bambi,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Osvaldo,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Darrick,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chadrick,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Chassity,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Everette,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Dani,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Heriberto,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shellie,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Brienne,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Miracle,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Blythe,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Niccole,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Samira,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Samual,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lisette,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Stefano,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Toya,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bryana,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Nastassja,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lowell,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Crissy,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Ileana,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Colton,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Brittanie,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Liane,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Marcello,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Scot,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Danika,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Connor,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Darby,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Margarito,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jereme,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Earnest,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Derrek,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sharena,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Stevan,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Astrid,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Burton,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Camilo,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Bryanna,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Candi,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Darien,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Grisel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Krystel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Carley,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Emmett,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tory,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mallary,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mykel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Paulina,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Lucio,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Brittiany,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Roni,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Rosalia,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Sparkle,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Mikel,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Salina,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Karrie,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Leilani,d,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Tristian,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Danyel,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Peyton,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Cade,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Della,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Cristine,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Hal,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Shantae,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
Jackelyn,e,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0
